eID,gameclock,tID,pID,outcome,timestamp,minute,second,qualifier,segment,team
Play_Pass,2416.287,DFL-CLU-00000S,DFL-OBJ-00002Z,,2023-05-27 17:14:14.057000+02:00,40.0,16.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-000172', 'FromOpenPlay': 'true', 'PlayAngle': '329.48', 'Player': 'DFL-OBJ-00002Z', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1208', 'Distance': 'medium', 'FreeKickLayup': 'false', 'Direction': 'diagonalBall'}",secondHalf,Home
ShotAtGoal_SuccessfulShot,2419.67,DFL-CLU-00000S,DFL-OBJ-000172,1.0,2023-05-27 17:14:17.440000+02:00,40.0,19.0,"{'CounterAttack': 'false', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'direct', 'Pressure': '0.06', 'TakerBallControl': 'direct', 'DistanceToGoal': '18.57', 'Team': 'DFL-CLU-00000S', 'TakerSetup': 'otherPassFromOpenPlay', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '0', 'GoalDistanceGoalkeeper': '5.70', 'ShotOrigin': '2', 'AngleToGoal': '19.27', 'InsideBox': 'true', 'BuildUp': 'passOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-00002Z', 'Player': 'DFL-OBJ-000172', 'TypeOfShot': 'leftLeg', 'PlayerSpeed': '19.43', 'ShotContribution': '60583', 'SetupOrigin': 'insideRight', 'xG': '0.1896', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '1209', 'AssistAction': 'otherPassFromOpenPlay', 'AssistContribution': 'DFL-OBJ-J01AQV', 'AssistType': 'direct', 'GoalZone': '9', 'RefDecisionEvaluation': 'correct', 'Solo': 'false', 'CurrentResult': '3:0', 'Assist': 'DFL-OBJ-00002Z'}",secondHalf,Home
CautionTeamofficial,2478.424,DFL-CLU-00000S,,,2023-05-27 17:15:16.194000+02:00,41.0,18.0,"{'PersonSentOff': 'DFL-OBJ-0001B0', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
Delete,2500.03,,,,2023-05-27 17:15:37.800000+02:00,41.0,40.0,{},secondHalf,Home
Foul,2500.873,DFL-CLU-00000S,DFL-OBJ-00002Z,,2023-05-27 17:15:38.643000+02:00,41.0,40.0,"{'TeamFouler': 'DFL-CLU-00000S', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-00002Z', 'Fouled': 'DFL-OBJ-002GBK', 'TeamFouled': 'DFL-CLU-00000B'}",secondHalf,Home
Caution,2586.83,DFL-CLU-00000S,DFL-OBJ-00002Z,,2023-05-27 17:17:04.600000+02:00,43.0,6.0,"{'OtherReason': 'gamesmanship', 'Player': 'DFL-OBJ-00002Z', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000S', 'Reason': 'gamesmanship', 'CardRating': 'yellow'}",secondHalf,Home
OutSubstitution,2622.39,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 17:17:40.160000+02:00,43.0,42.0,"{'PlayerOut': 'DFL-OBJ-000172', 'PlayingPosition': 'DML', 'PlayerIn': 'DFL-OBJ-002GAV', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
OutSubstitution,2622.39,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 17:17:40.160000+02:00,43.0,42.0,"{'PlayerOut': 'DFL-OBJ-000172', 'PlayingPosition': 'DML', 'PlayerIn': 'DFL-OBJ-002GAV', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
OtherBallAction,2633.682,DFL-CLU-00000S,DFL-OBJ-J014F7,,2023-05-27 17:17:51.452000+02:00,43.0,53.0,"{'Player': 'DFL-OBJ-J014F7', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1220'}",secondHalf,Home
Play_Pass,2636.456,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 17:17:54.226000+02:00,43.0,56.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J01AQV', 'FromOpenPlay': 'true', 'PlayAngle': '356.60', 'Player': 'DFL-OBJ-0028NB', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1221', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
OtherBallAction,2638.105,DFL-CLU-00000S,DFL-OBJ-J01AQV,,2023-05-27 17:17:55.875000+02:00,43.0,58.0,"{'Player': 'DFL-OBJ-J01AQV', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1222'}",secondHalf,Home
Delete,2639.991,,,,2023-05-27 17:17:57.761000+02:00,43.0,59.0,{},secondHalf,Home
Delete,2640.472,,,,2023-05-27 17:17:58.242000+02:00,44.0,0.0,{},secondHalf,Home
OtherBallAction,2643.551,DFL-CLU-00000S,DFL-OBJ-0028D6,,2023-05-27 17:18:01.321000+02:00,44.0,3.0,"{'Player': 'DFL-OBJ-0028D6', 'DefensiveClearance': 'true', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1227'}",secondHalf,Home
Delete,2643.941,,,,2023-05-27 17:18:01.711000+02:00,44.0,3.0,{},secondHalf,Home
Play_Pass,2653.963,DFL-CLU-00000S,DFL-OBJ-0028D6,,2023-05-27 17:18:11.733000+02:00,44.0,13.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-00002Z', 'FromOpenPlay': 'true', 'PlayAngle': '69.33', 'Player': 'DFL-OBJ-0028D6', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1230', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
Play_Pass,2657.27,DFL-CLU-00000S,DFL-OBJ-00002Z,,2023-05-27 17:18:15.040000+02:00,44.0,17.0,"{'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002G4G', 'FromOpenPlay': 'true', 'PlayAngle': '337.29', 'Player': 'DFL-OBJ-00002Z', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1231', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
Play_Pass,2661.152,DFL-CLU-00000S,DFL-OBJ-002G4G,,2023-05-27 17:18:18.922000+02:00,44.0,21.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-J01AQV', 'FromOpenPlay': 'true', 'PlayAngle': '345.30', 'Player': 'DFL-OBJ-002G4G', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1232', 'Distance': 'medium', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",secondHalf,Home
TacklingGame,2664.23,DFL-CLU-00000S,DFL-OBJ-J01AQV,0.0,2023-05-27 17:18:22+02:00,44.0,24.0,"{'Winner': 'DFL-OBJ-J01AQV', 'Type': 'ground', 'PossessionChange': 'false', 'WinnerTeam': 'DFL-CLU-00000S', 'LoserTeam': 'DFL-CLU-00000B', 'WinnerResult': 'layoff', 'Loser': 'DFL-OBJ-0001UP', 'GoalKeeperInvolved': 'false', 'LoserRole': 'withoutBallControl', 'WinnerAction': 'shot', 'WinnerRole': 'withBallControl'}",secondHalf,Home
ShotAtGoal_SavedShot,2664.361,DFL-CLU-00000S,DFL-OBJ-J01AQV,0.0,2023-05-27 17:18:22.131000+02:00,44.0,24.0,"{'CounterAttack': 'true', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'direct', 'Pressure': '0.74', 'TakerBallControl': 'direct', 'DistanceToGoal': '17.56', 'Team': 'DFL-CLU-00000S', 'TakerSetup': 'otherPassFromOpenPlay', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '1', 'GoalDistanceGoalkeeper': '2.86', 'ShotOrigin': '4', 'SignificanceEvaluation': 'decent', 'AngleToGoal': '17.14', 'InsideBox': 'true', 'BuildUp': 'passOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-002G4G', 'Player': 'DFL-OBJ-J01AQV', 'TypeOfShot': 'rightLeg', 'PlayerSpeed': '22.95', 'SetupOrigin': 'right', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '1233', 'AssistAction': 'otherPassFromOpenPlay', 'xG': '0.0679', 'SaveType': 'arms', 'SaveResult': 'notCleared', 'GoalKeeper': 'DFL-OBJ-0026NY', 'SaveEvaluation': 'average'}",secondHalf,Home
ThrowIn_Play_Pass,2695.118,DFL-CLU-00000S,DFL-OBJ-00002Z,,2023-05-27 17:18:52.888000+02:00,44.0,55.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T17:18:28.489+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J01AQV', 'FromOpenPlay': 'false', 'PlayAngle': '334.16', 'Player': 'DFL-OBJ-00002Z', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1237', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
OtherBallAction,2695.634,DFL-CLU-00000S,DFL-OBJ-J01AQV,,2023-05-27 17:18:53.404000+02:00,44.0,55.0,"{'Player': 'DFL-OBJ-J01AQV', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1238'}",secondHalf,Home
TacklingGame,2701.724,DFL-CLU-00000S,DFL-OBJ-J01AQV,1.0,2023-05-27 17:18:59.494000+02:00,45.0,1.0,"{'Winner': 'DFL-OBJ-002G8H', 'Type': 'ground', 'PossessionChange': 'false', 'WinnerTeam': 'DFL-CLU-00000B', 'LoserTeam': 'DFL-CLU-00000S', 'WinnerResult': 'ballClaimed', 'Loser': 'DFL-OBJ-J01AQV', 'GoalKeeperInvolved': 'false', 'LoserRole': 'withBallControl', 'WinnerRole': 'withoutBallControl'}",secondHalf,Home
Delete,2710.743,,,,2023-05-27 17:19:08.513000+02:00,45.0,10.0,{},secondHalf,Home
Play_Pass,2711.323,DFL-CLU-00000S,DFL-OBJ-J016C3,,2023-05-27 17:19:09.093000+02:00,45.0,11.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-0001I0', 'FromOpenPlay': 'true', 'PlayAngle': '190.72', 'Player': 'DFL-OBJ-J016C3', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1242', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'backPass'}",secondHalf,Home
Play_Pass,2712.841,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 17:19:10.611000+02:00,45.0,12.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001UP', 'FromOpenPlay': 'true', 'PlayAngle': '359.30', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1244', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",secondHalf,Home
TacklingGame,2716.755,DFL-CLU-00000S,DFL-OBJ-J01AQV,1.0,2023-05-27 17:19:14.525000+02:00,45.0,16.0,"{'Winner': 'DFL-OBJ-0001UP', 'Type': 'air', 'PossessionChange': 'false', 'WinnerTeam': 'DFL-CLU-00000B', 'LoserTeam': 'DFL-CLU-00000S', 'WinnerResult': 'ballcontactSucceeded', 'Loser': 'DFL-OBJ-J01AQV', 'GoalKeeperInvolved': 'false', 'LoserRole': 'withBallControl', 'WinnerRole': 'withoutBallControl'}",secondHalf,Home
OtherBallAction,2720.07,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 17:19:17.840000+02:00,45.0,20.0,"{'Player': 'DFL-OBJ-0028NB', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1344'}",secondHalf,Home
OtherBallAction,2722.71,DFL-CLU-00000S,DFL-OBJ-00002Z,,2023-05-27 17:19:20.480000+02:00,45.0,22.0,"{'Player': 'DFL-OBJ-00002Z', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1346'}",secondHalf,Home
TacklingGame,2722.75,DFL-CLU-00000S,DFL-OBJ-00002Z,0.0,2023-05-27 17:19:20.520000+02:00,45.0,22.0,"{'Winner': 'DFL-OBJ-00002Z', 'Type': 'ground', 'PossessionChange': 'false', 'WinnerTeam': 'DFL-CLU-00000S', 'LoserTeam': 'DFL-CLU-00000B', 'WinnerResult': 'ballcontactSucceeded', 'Loser': 'DFL-OBJ-002G02', 'GoalKeeperInvolved': 'false', 'LoserRole': 'withoutBallControl', 'WinnerRole': 'withBallControl'}",secondHalf,Home
Delete,2723.418,,,,2023-05-27 17:19:21.188000+02:00,45.0,23.0,{},secondHalf,Home
Delete,2724.037,,,,2023-05-27 17:19:21.807000+02:00,45.0,24.0,{},secondHalf,Home
Play_Pass,2727.895,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 17:19:25.665000+02:00,45.0,27.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-J016C3', 'FromOpenPlay': 'true', 'PlayAngle': '179.05', 'Player': 'DFL-OBJ-0028NB', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1247', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
OtherBallAction,2728.957,DFL-CLU-00000S,DFL-OBJ-J016C3,,2023-05-27 17:19:26.727000+02:00,45.0,28.0,"{'Player': 'DFL-OBJ-J016C3', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1250'}",secondHalf,Home
OtherBallAction,2737.43,DFL-CLU-00000S,DFL-OBJ-J016C3,,2023-05-27 17:19:35.200000+02:00,45.0,37.0,"{'Player': 'DFL-OBJ-J016C3', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1254'}",secondHalf,Home
RefereeBall,2815.39,,,,2023-05-27 17:20:53.160000+02:00,46.0,55.0,{},secondHalf,Home
Play_Pass,2822.71,DFL-CLU-00000S,DFL-OBJ-J014F7,,2023-05-27 17:21:00.480000+02:00,47.0,2.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002G4G', 'FromOpenPlay': 'true', 'PlayAngle': '2.91', 'Player': 'DFL-OBJ-J014F7', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1349', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
Play_Pass,2825.71,DFL-CLU-00000S,DFL-OBJ-002G4G,,2023-05-27 17:21:03.480000+02:00,47.0,5.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001UP', 'FromOpenPlay': 'true', 'PlayAngle': '344.18', 'Player': 'DFL-OBJ-002G4G', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1350', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
Delete,2829.713,,,,2023-05-27 17:21:07.483000+02:00,47.0,9.0,{},secondHalf,Home
OtherBallAction,2831.805,DFL-CLU-00000S,DFL-OBJ-0028D6,,2023-05-27 17:21:09.575000+02:00,47.0,11.0,"{'Player': 'DFL-OBJ-0028D6', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1261'}",secondHalf,Home
Delete,2838.085,,,,2023-05-27 17:21:15.855000+02:00,47.0,18.0,{},secondHalf,Home
FreeKick_Play_Pass,2882.268,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 17:22:00.038000+02:00,48.0,2.0,"{'DecisionTimestamp': '2023-05-27T17:21:21.990+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'indirect', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0028NB', 'FromOpenPlay': 'false', 'PlayAngle': '333.32', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1266', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'diagonalBall'}",secondHalf,Home
TacklingGame,2883.879,DFL-CLU-00000S,DFL-OBJ-0028NB,0.0,2023-05-27 17:22:01.649000+02:00,48.0,3.0,"{'Winner': 'DFL-OBJ-0028NB', 'Type': 'air', 'PossessionChange': 'true', 'WinnerTeam': 'DFL-CLU-00000S', 'LoserTeam': 'DFL-CLU-00000B', 'WinnerResult': 'layoff', 'Loser': 'DFL-OBJ-002GOI', 'GoalKeeperInvolved': 'false', 'LoserRole': 'withoutBallControl', 'WinnerRole': 'withBallControl'}",secondHalf,Home
Play_Pass,2885.275,DFL-CLU-00000S,DFL-OBJ-0028NB,,2023-05-27 17:22:03.045000+02:00,48.0,5.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'FromOpenPlay': 'true', 'Player': 'DFL-OBJ-0028NB', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000S', 'BallPossessionPhase': '1268', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
Delete,2888.169,,,,2023-05-27 17:22:05.939000+02:00,48.0,8.0,{},secondHalf,Home
FinalWhistle,2892.75,,,,2023-05-27 17:22:10.520000+02:00,48.0,12.0,"{'BreakingOff': 'false', 'GameSection': 'secondHalf', 'FinalResult': '3:0'}",secondHalf,Home
Delete,2893.188,,,,2023-05-27 17:22:10.958000+02:00,48.0,13.0,{},secondHalf,Home
KickOff_Play_Pass,0.0,DFL-CLU-00000B,DFL-OBJ-002G8H,,2023-05-27 16:33:57.770000+02:00,0.0,0.0,"{'TeamLeft': 'DFL-CLU-00000S', 'GameSection': 'secondHalf', 'TeamRight': 'DFL-CLU-00000B', 'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GBK', 'FromOpenPlay': 'false', 'PlayAngle': '0.00', 'Player': 'DFL-OBJ-002G8H', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '686', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
Play_Pass,1.314,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 16:33:59.084000+02:00,0.0,1.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GOI', 'FromOpenPlay': 'true', 'PlayAngle': '62.46', 'Player': 'DFL-OBJ-002GBK', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '687', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
OtherBallAction,2.322,DFL-CLU-00000B,DFL-OBJ-002GOI,,2023-05-27 16:34:00.092000+02:00,0.0,2.0,"{'Player': 'DFL-OBJ-002GOI', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '688'}",secondHalf,Away
Play_Pass,27.439,DFL-CLU-00000B,DFL-OBJ-002G8H,,2023-05-27 16:34:25.209000+02:00,0.0,27.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GBK', 'FromOpenPlay': 'true', 'PlayAngle': '299.50', 'Player': 'DFL-OBJ-002G8H', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '691', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
Play_Pass,28.606,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 16:34:26.376000+02:00,0.0,28.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002G8H', 'FromOpenPlay': 'true', 'PlayAngle': '118.90', 'Player': 'DFL-OBJ-002GBK', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '692', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
Play_Pass,29.667,DFL-CLU-00000B,DFL-OBJ-002G8H,,2023-05-27 16:34:27.437000+02:00,0.0,29.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-J013O2', 'FromOpenPlay': 'true', 'PlayAngle': '324.41', 'Player': 'DFL-OBJ-002G8H', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '693', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
Play_Pass,30.99,DFL-CLU-00000B,DFL-OBJ-J013O2,,2023-05-27 16:34:28.760000+02:00,0.0,30.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GBK', 'FromOpenPlay': 'true', 'PlayAngle': '245.42', 'Player': 'DFL-OBJ-J013O2', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '698', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
Play_Pass,32.35,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 16:34:30.120000+02:00,0.0,32.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'FromOpenPlay': 'true', 'PlayAngle': '19.20', 'Player': 'DFL-OBJ-002GBK', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '699', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
Delete,32.629,,,,2023-05-27 16:34:30.399000+02:00,0.0,32.0,{},secondHalf,Away
TacklingGame,35.642,DFL-CLU-00000B,DFL-OBJ-002GOI,1.0,2023-05-27 16:34:33.412000+02:00,0.0,35.0,"{'Winner': 'DFL-OBJ-J014F7', 'Type': 'ground', 'PossessionChange': 'true', 'WinnerTeam': 'DFL-CLU-00000S', 'LoserTeam': 'DFL-CLU-00000B', 'WinnerResult': 'fouled', 'Loser': 'DFL-OBJ-002GOI', 'GoalKeeperInvolved': 'false', 'LoserRole': 'withBallControl', 'WinnerRole': 'withoutBallControl'}",secondHalf,Away
Foul,35.933,DFL-CLU-00000B,DFL-OBJ-002GOI,,2023-05-27 16:34:33.703000+02:00,0.0,35.0,"{'TeamFouler': 'DFL-CLU-00000B', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-002GOI', 'Fouled': 'DFL-OBJ-J014F7', 'TeamFouled': 'DFL-CLU-00000S'}",secondHalf,Away
Play_Pass,74.648,DFL-CLU-00000B,DFL-OBJ-002GAR,,2023-05-27 16:35:12.418000+02:00,1.0,14.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002GBK', 'FromOpenPlay': 'true', 'PlayAngle': '344.79', 'Player': 'DFL-OBJ-002GAR', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '702', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
Play_Pass,76.805,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 16:35:14.575000+02:00,1.0,16.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-000172', 'FromOpenPlay': 'true', 'PlayAngle': '45.00', 'Player': 'DFL-OBJ-002GBK', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '704', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
TacklingGame,78.07,DFL-CLU-00000B,DFL-OBJ-J013O2,1.0,2023-05-27 16:35:15.840000+02:00,1.0,18.0,"{'Winner': 'DFL-OBJ-000172', 'Type': 'ground', 'PossessionChange': 'false', 'WinnerTeam': 'DFL-CLU-00000S', 'LoserTeam': 'DFL-CLU-00000B', 'WinnerResult': 'ballcontactSucceeded', 'Loser': 'DFL-OBJ-J013O2', 'GoalKeeperInvolved': 'false', 'LoserRole': 'withBallControl', 'WinnerRole': 'withoutBallControl'}",secondHalf,Away
Play_Pass,80.503,DFL-CLU-00000B,DFL-OBJ-002G8H,,2023-05-27 16:35:18.273000+02:00,1.0,20.0,"{'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GAR', 'FromOpenPlay': 'true', 'PlayAngle': '144.67', 'Player': 'DFL-OBJ-002G8H', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '706', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
TacklingGame,81.51,DFL-CLU-00000B,DFL-OBJ-002GAR,0.0,2023-05-27 16:35:19.280000+02:00,1.0,21.0,"{'Winner': 'DFL-OBJ-002GAR', 'Type': 'ground', 'PossessionChange': 'false', 'WinnerTeam': 'DFL-CLU-00000B', 'LoserTeam': 'DFL-CLU-00000S', 'WinnerResult': 'layoff', 'Loser': 'DFL-OBJ-0027FG', 'GoalKeeperInvolved': 'false', 'LoserRole': 'withoutBallControl', 'WinnerRole': 'withBallControl'}",secondHalf,Away
Play_Pass,82.719,DFL-CLU-00000B,DFL-OBJ-002GAR,,2023-05-27 16:35:20.489000+02:00,1.0,22.0,"{'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-000199', 'FromOpenPlay': 'true', 'PlayAngle': '2.85', 'Player': 'DFL-OBJ-002GAR', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '707', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
Delete,82.99,,,,2023-05-27 16:35:20.760000+02:00,1.0,22.0,{},secondHalf,Away
Delete,83.71,,,,2023-05-27 16:35:21.480000+02:00,1.0,23.0,{},secondHalf,Away
