eID,gameclock,tID,pID,outcome,timestamp,minute,second,qualifier,segment,team
ShotAtGoal_SuccessfulShot,2419.67,DFL-CLU-00000S,DFL-OBJ-000172,1.0,2023-05-27 17:14:17.440000+02:00,40.0,19.0,"{'CounterAttack': 'false', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'direct', 'Pressure': '0.06', 'TakerBallControl': 'direct', 'DistanceToGoal': '18.57', 'Team': 'DFL-CLU-00000S', 'TakerSetup': 'otherPassFromOpenPlay', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '0', 'GoalDistanceGoalkeeper': '5.70', 'ShotOrigin': '2', 'AngleToGoal': '19.27', 'InsideBox': 'true', 'BuildUp': 'passOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-00002Z', 'Player': 'DFL-OBJ-000172', 'TypeOfShot': 'leftLeg', 'PlayerSpeed': '19.43', 'ShotContribution': '60583', 'SetupOrigin': 'insideRight', 'xG': '0.1896', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '1209', 'AssistAction': 'otherPassFromOpenPlay', 'AssistContribution': 'DFL-OBJ-J01AQV', 'AssistType': 'direct', 'GoalZone': '9', 'RefDecisionEvaluation': 'correct', 'Solo': 'false', 'CurrentResult': '3:0', 'Assist': 'DFL-OBJ-00002Z'}",secondHalf,Home
CautionTeamofficial,2478.424,DFL-CLU-00000S,,,2023-05-27 17:15:16.194000+02:00,41.0,18.0,"{'PersonSentOff': 'DFL-OBJ-0001B0', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
Delete,2500.03,,,,2023-05-27 17:15:37.800000+02:00,41.0,40.0,{},secondHalf,Home
Foul,2500.873,DFL-CLU-00000S,DFL-OBJ-00002Z,,2023-05-27 17:15:38.643000+02:00,41.0,40.0,"{'TeamFouler': 'DFL-CLU-00000S', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-00002Z', 'Fouled': 'DFL-OBJ-002GBK', 'TeamFouled': 'DFL-CLU-00000B'}",secondHalf,Home
Caution,2586.83,DFL-CLU-00000S,DFL-OBJ-00002Z,,2023-05-27 17:17:04.600000+02:00,43.0,6.0,"{'OtherReason': 'gamesmanship', 'Player': 'DFL-OBJ-00002Z', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000S', 'Reason': 'gamesmanship', 'CardRating': 'yellow'}",secondHalf,Home
OutSubstitution,2622.39,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 17:17:40.160000+02:00,43.0,42.0,"{'PlayerOut': 'DFL-OBJ-000172', 'PlayingPosition': 'DML', 'PlayerIn': 'DFL-OBJ-002GAV', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
OutSubstitution,2622.39,DFL-CLU-00000S,DFL-OBJ-000172,,2023-05-27 17:17:40.160000+02:00,43.0,42.0,"{'PlayerOut': 'DFL-OBJ-000172', 'PlayingPosition': 'DML', 'PlayerIn': 'DFL-OBJ-002GAV', 'Team': 'DFL-CLU-00000S'}",secondHalf,Home
Delete,2639.991,,,,2023-05-27 17:17:57.761000+02:00,43.0,59.0,{},secondHalf,Home
Delete,2640.472,,,,2023-05-27 17:17:58.242000+02:00,44.0,0.0,{},secondHalf,Home
Delete,2643.941,,,,2023-05-27 17:18:01.711000+02:00,44.0,3.0,{},secondHalf,Home
ShotAtGoal_SavedShot,2664.361,DFL-CLU-00000S,DFL-OBJ-J01AQV,0.0,2023-05-27 17:18:22.131000+02:00,44.0,24.0,"{'CounterAttack': 'true', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'direct', 'Pressure': '0.74', 'TakerBallControl': 'direct', 'DistanceToGoal': '17.56', 'Team': 'DFL-CLU-00000S', 'TakerSetup': 'otherPassFromOpenPlay', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '1', 'GoalDistanceGoalkeeper': '2.86', 'ShotOrigin': '4', 'SignificanceEvaluation': 'decent', 'AngleToGoal': '17.14', 'InsideBox': 'true', 'BuildUp': 'passOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-002G4G', 'Player': 'DFL-OBJ-J01AQV', 'TypeOfShot': 'rightLeg', 'PlayerSpeed': '22.95', 'SetupOrigin': 'right', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '1233', 'AssistAction': 'otherPassFromOpenPlay', 'xG': '0.0679', 'SaveType': 'arms', 'SaveResult': 'notCleared', 'GoalKeeper': 'DFL-OBJ-0026NY', 'SaveEvaluation': 'average'}",secondHalf,Home
ThrowIn_Play_Pass,2695.118,DFL-CLU-00000S,DFL-OBJ-00002Z,,2023-05-27 17:18:52.888000+02:00,44.0,55.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T17:18:28.489+02:00', 'Team': 'DFL-CLU-00000S', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J01AQV', 'FromOpenPlay': 'false', 'PlayAngle': '334.16', 'Player': 'DFL-OBJ-00002Z', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1237', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Home
Delete,2710.743,,,,2023-05-27 17:19:08.513000+02:00,45.0,10.0,{},secondHalf,Home
Delete,2723.418,,,,2023-05-27 17:19:21.188000+02:00,45.0,23.0,{},secondHalf,Home
Delete,2724.037,,,,2023-05-27 17:19:21.807000+02:00,45.0,24.0,{},secondHalf,Home
RefereeBall,2815.39,,,,2023-05-27 17:20:53.160000+02:00,46.0,55.0,{},secondHalf,Home
Delete,2829.713,,,,2023-05-27 17:21:07.483000+02:00,47.0,9.0,{},secondHalf,Home
Delete,2838.085,,,,2023-05-27 17:21:15.855000+02:00,47.0,18.0,{},secondHalf,Home
FreeKick_Play_Pass,2882.268,DFL-CLU-00000S,DFL-OBJ-0001I0,,2023-05-27 17:22:00.038000+02:00,48.0,2.0,"{'DecisionTimestamp': '2023-05-27T17:21:21.990+02:00', 'Team': 'DFL-CLU-00000S', 'ExecutionMode': 'indirect', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0028NB', 'FromOpenPlay': 'false', 'PlayAngle': '333.32', 'Player': 'DFL-OBJ-0001I0', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '1266', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'diagonalBall'}",secondHalf,Home
Delete,2888.169,,,,2023-05-27 17:22:05.939000+02:00,48.0,8.0,{},secondHalf,Home
FinalWhistle,2892.75,,,,2023-05-27 17:22:10.520000+02:00,48.0,12.0,"{'BreakingOff': 'false', 'GameSection': 'secondHalf', 'FinalResult': '3:0'}",secondHalf,Home
Delete,2893.188,,,,2023-05-27 17:22:10.958000+02:00,48.0,13.0,{},secondHalf,Home
KickOff_Play_Pass,0.0,DFL-CLU-00000B,DFL-OBJ-002G8H,,2023-05-27 16:33:57.770000+02:00,0.0,0.0,"{'TeamLeft': 'DFL-CLU-00000S', 'GameSection': 'secondHalf', 'TeamRight': 'DFL-CLU-00000B', 'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GBK', 'FromOpenPlay': 'false', 'PlayAngle': '0.00', 'Player': 'DFL-OBJ-002G8H', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '686', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
Delete,32.629,,,,2023-05-27 16:34:30.399000+02:00,0.0,32.0,{},secondHalf,Away
Foul,35.933,DFL-CLU-00000B,DFL-OBJ-002GOI,,2023-05-27 16:34:33.703000+02:00,0.0,35.0,"{'TeamFouler': 'DFL-CLU-00000B', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-002GOI', 'Fouled': 'DFL-OBJ-J014F7', 'TeamFouled': 'DFL-CLU-00000S'}",secondHalf,Away
Delete,82.99,,,,2023-05-27 16:35:20.760000+02:00,1.0,22.0,{},secondHalf,Away
Delete,83.71,,,,2023-05-27 16:35:21.480000+02:00,1.0,23.0,{},secondHalf,Away
FreeKick_Play_Pass,101.867,DFL-CLU-00000B,DFL-OBJ-0026NY,,2023-05-27 16:35:39.637000+02:00,1.0,41.0,"{'DecisionTimestamp': '2023-05-27T16:35:36.378+02:00', 'Team': 'DFL-CLU-00000B', 'ExecutionMode': 'indirect', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J014F7', 'FromOpenPlay': 'false', 'PlayAngle': '351.40', 'Player': 'DFL-OBJ-0026NY', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '710', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'throughBall'}",secondHalf,Away
ThrowIn,132.518,DFL-CLU-00000B,,,2023-05-27 16:36:10.288000+02:00,2.0,12.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T16:36:09.647+02:00', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
Delete,199.06,,,,2023-05-27 16:37:16.830000+02:00,3.0,19.0,{},secondHalf,Away
ThrowIn_Play_Pass,235.745,DFL-CLU-00000B,DFL-OBJ-J01B8R,,2023-05-27 16:37:53.515000+02:00,3.0,55.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:37:39.525+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J013O2', 'FromOpenPlay': 'false', 'PlayAngle': '39.42', 'Player': 'DFL-OBJ-J01B8R', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '735', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
Delete,240.328,,,,2023-05-27 16:37:58.098000+02:00,4.0,0.0,{},secondHalf,Away
ChanceWithoutShot,242.51,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 16:38:00.280000+02:00,4.0,2.0,"{'TakerSetup': 'oppositionMisplacedPass', 'CounterAttack': 'false', 'Situation': 'lossOfPossession', 'Player': 'DFL-OBJ-002GBK', 'SetupOrigin': 'left', 'Team': 'DFL-CLU-00000B', 'PreventionGoalkeeper': 'false', 'Sitter': 'false'}",secondHalf,Away
ChanceWithoutShot,246.39,DFL-CLU-00000B,DFL-OBJ-002G02,,2023-05-27 16:38:04.160000+02:00,4.0,6.0,"{'TakerSetup': 'teammateAction', 'ChanceAssist': 'DFL-OBJ-002GBK', 'CounterAttack': 'false', 'Situation': 'lossOfPossession', 'Player': 'DFL-OBJ-002G02', 'SetupOrigin': 'left', 'Team': 'DFL-CLU-00000B', 'PreventionGoalkeeper': 'false', 'ChanceAssistType': 'indirect', 'Sitter': 'false', 'AssistAction': 'teammateAction'}",secondHalf,Away
Delete,247.446,,,,2023-05-27 16:38:05.216000+02:00,4.0,7.0,{},secondHalf,Away
ThrowIn_Play_Pass,276.721,DFL-CLU-00000B,DFL-OBJ-J01B8R,,2023-05-27 16:38:34.491000+02:00,4.0,36.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:38:25.824+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J013O2', 'FromOpenPlay': 'false', 'PlayAngle': '34.53', 'Player': 'DFL-OBJ-J01B8R', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '746', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
FreeKick_Play_Pass,317.218,DFL-CLU-00000B,DFL-OBJ-0002LI,,2023-05-27 16:39:14.988000+02:00,5.0,17.0,"{'DecisionTimestamp': '2023-05-27T16:38:41.860+02:00', 'Team': 'DFL-CLU-00000B', 'ExecutionMode': 'direct', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'false', 'PlayAngle': '42.27', 'Player': 'DFL-OBJ-0002LI', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '751', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'diagonalBall'}",secondHalf,Away
PenaltyNotAwarded,320.19,DFL-CLU-00000B,,,2023-05-27 16:39:17.960000+02:00,5.0,20.0,"{'PlayerToBeAwarded': 'DFL-OBJ-J013O2', 'CausingPlayer': 'DFL-OBJ-J014F7', 'RefDecisionEvaluation': 'correct', 'Team': 'DFL-CLU-00000B', 'Reason': 'foul'}",secondHalf,Away
ThrowIn_Play_Pass,348.379,DFL-CLU-00000B,DFL-OBJ-0002LI,,2023-05-27 16:39:46.149000+02:00,5.0,48.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:39:35.780+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J01B8R', 'FromOpenPlay': 'false', 'PlayAngle': '169.13', 'Player': 'DFL-OBJ-0002LI', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '761', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
Delete,355.985,,,,2023-05-27 16:39:53.755000+02:00,5.0,55.0,{},secondHalf,Away
Delete,372.03,,,,2023-05-27 16:40:09.800000+02:00,6.0,12.0,{},secondHalf,Away
ShotAtGoal_ShotWide,372.057,DFL-CLU-00000B,DFL-OBJ-002G02,0.0,2023-05-27 16:40:09.827000+02:00,6.0,12.0,"{'CounterAttack': 'false', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'indirect', 'Pressure': '0.71', 'TakerBallControl': 'dribblingLess10m', 'DistanceToGoal': '12.99', 'Team': 'DFL-CLU-00000B', 'TakerSetup': 'oppositionDefensiveAction', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '1', 'GoalDistanceGoalkeeper': '0.75', 'ShotOrigin': '4', 'SignificanceEvaluation': 'average', 'AngleToGoal': '4.98', 'InsideBox': 'true', 'BuildUp': 'passOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-002GBK', 'Player': 'DFL-OBJ-002G02', 'TypeOfShot': 'rightLeg', 'PlayerSpeed': '15.46', 'SetupOrigin': 'insideRight', 'ChanceEvaluation': 'none', 'BallPossessionPhase': '769', 'AssistAction': 'otherPassFromOpenPlay', 'xG': '0.0358', 'Placing': 'far', 'PitchMarking': 'over'}",secondHalf,Away
Delete,407.786,,,,2023-05-27 16:40:45.556000+02:00,6.0,47.0,{},secondHalf,Away
Play_Cross,420.136,DFL-CLU-00000B,DFL-OBJ-002GOI,,2023-05-27 16:40:57.906000+02:00,7.0,0.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002GM0', 'FromOpenPlay': 'true', 'PlayAngle': '292.93', 'Player': 'DFL-OBJ-002GOI', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '781', 'Rotation': 'awayFromGoal', 'Distance': 'medium', 'Side': 'right'}",secondHalf,Away
PenaltyNotAwarded,435.23,DFL-CLU-00000B,,,2023-05-27 16:41:13+02:00,7.0,15.0,"{'PlayerToBeAwarded': 'DFL-OBJ-002GBK', 'CausingPlayer': 'DFL-OBJ-0000XU', 'RefDecisionEvaluation': 'correct', 'Team': 'DFL-CLU-00000B', 'Reason': 'foul'}",secondHalf,Away
Play_Cross,436.101,DFL-CLU-00000B,DFL-OBJ-002G8H,,2023-05-27 16:41:13.871000+02:00,7.0,16.0,"{'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0001I0', 'FromOpenPlay': 'true', 'PlayAngle': '291.93', 'Player': 'DFL-OBJ-002G8H', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'Team': 'DFL-CLU-00000B', 'BallPossessionPhase': '789', 'Rotation': 'awayFromGoal', 'Distance': 'medium', 'Side': 'right', 'GoalKeeperInterference': 'fisted', 'GoalKeeper': 'DFL-OBJ-0001I0'}",secondHalf,Away
Delete,452.51,,,,2023-05-27 16:41:30.280000+02:00,7.0,32.0,{},secondHalf,Away
Delete,463.67,,,,2023-05-27 16:41:41.440000+02:00,7.0,43.0,{},secondHalf,Away
FreeKick_Play_Pass,512.966,DFL-CLU-00000B,DFL-OBJ-0002LI,,2023-05-27 16:42:30.736000+02:00,8.0,32.0,"{'DecisionTimestamp': '2023-05-27T16:42:03.503+02:00', 'Team': 'DFL-CLU-00000B', 'ExecutionMode': 'direct', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0000YV', 'FromOpenPlay': 'false', 'PlayAngle': '44.54', 'Player': 'DFL-OBJ-0002LI', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '810', 'Distance': 'medium', 'FreeKickLayup': 'false', 'Direction': 'backPass'}",secondHalf,Away
ThrowIn_Play_Pass,547.214,DFL-CLU-00000B,DFL-OBJ-0002LI,,2023-05-27 16:43:04.984000+02:00,9.0,7.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:42:59.305+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J01B8R', 'FromOpenPlay': 'false', 'PlayAngle': '140.18', 'Player': 'DFL-OBJ-0002LI', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '819', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
ThrowIn_Play_Pass,678.716,DFL-CLU-00000B,DFL-OBJ-J01B8R,,2023-05-27 16:45:16.486000+02:00,11.0,18.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:45:07.509+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002G4G', 'FromOpenPlay': 'false', 'PlayAngle': '27.34', 'Player': 'DFL-OBJ-J01B8R', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '837', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
Foul,684.577,DFL-CLU-00000B,DFL-OBJ-J013O2,,2023-05-27 16:45:22.347000+02:00,11.0,24.0,"{'TeamFouler': 'DFL-CLU-00000B', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-J013O2', 'Fouled': 'DFL-OBJ-000172', 'TeamFouled': 'DFL-CLU-00000S'}",secondHalf,Away
ThrowIn_Play_Pass,783.938,DFL-CLU-00000B,DFL-OBJ-002G8H,,2023-05-27 16:47:01.708000+02:00,13.0,3.0,"{'Side': 'right', 'DecisionTimestamp': '2023-05-27T16:46:54.271+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'ownHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-002GAR', 'FromOpenPlay': 'false', 'PlayAngle': '198.76', 'Player': 'DFL-OBJ-002G8H', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '859', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
FreeKick_Play_Pass,818.75,DFL-CLU-00000B,DFL-OBJ-002G8H,,2023-05-27 16:47:36.520000+02:00,13.0,38.0,"{'DecisionTimestamp': '2023-05-27T16:47:07.266+02:00', 'Team': 'DFL-CLU-00000B', 'ExecutionMode': 'direct', 'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-0026NY', 'FromOpenPlay': 'false', 'PlayAngle': '240.80', 'Player': 'DFL-OBJ-002G8H', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '863', 'Distance': 'long', 'FreeKickLayup': 'false', 'Direction': 'backPass'}",secondHalf,Away
BallClaiming,830.459,DFL-CLU-00000B,DFL-OBJ-002G8H,,2023-05-27 16:47:48.229000+02:00,13.0,50.0,"{'Type': 'InterceptedBall', 'Player': 'DFL-OBJ-002G8H', 'BallPossessionPhase': '870', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
FreeKick_Play_Pass,852.393,DFL-CLU-00000B,DFL-OBJ-0001UP,,2023-05-27 16:48:10.163000+02:00,14.0,12.0,"{'DecisionTimestamp': '2023-05-27T16:47:58.343+02:00', 'Team': 'DFL-CLU-00000B', 'ExecutionMode': 'direct', 'PlayOrigin': 'ownHalf', 'Height': 'flat', 'Recipient': 'DFL-OBJ-002GBK', 'FromOpenPlay': 'false', 'PlayAngle': '20.96', 'Player': 'DFL-OBJ-0001UP', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '874', 'Distance': 'medium', 'FreeKickLayup': 'false'}",secondHalf,Away
Delete,857.79,,,,2023-05-27 16:48:15.560000+02:00,14.0,17.0,{},secondHalf,Away
FreeKick_ShotAtGoal_BlockedShot,927.726,DFL-CLU-00000B,DFL-OBJ-0002LI,0.0,2023-05-27 16:49:25.496000+02:00,15.0,27.0,"{'DecisionTimestamp': '2023-05-27T16:48:19.199+02:00', 'Team': 'DFL-CLU-00000B', 'ExecutionMode': 'direct', 'CounterAttack': 'false', 'AfterFreeKick': 'true', 'Pressure': '0.00', 'TakerBallControl': 'setPiece', 'DistanceToGoal': '19.22', 'TakerSetup': 'ownSetPiece', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '8', 'GoalDistanceGoalkeeper': '1.03', 'ShotOrigin': '8', 'SignificanceEvaluation': 'average', 'AngleToGoal': '20.88', 'InsideBox': 'false', 'BuildUp': 'freeKick', 'DirectFreeKickIntention': 'nearKeeper', 'Player': 'DFL-OBJ-0002LI', 'Rotation': 'other', 'TypeOfShot': 'rightLeg', 'PlayerSpeed': '8.23', 'SetupOrigin': 'insideRight', 'xG': '0.1065', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '878', 'GoalPrevented': 'false'}",secondHalf,Away
CornerKick_Play_Cross,947.329,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 16:49:45.099000+02:00,15.0,47.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:49:33.241+02:00', 'PostMarking': 'none', 'Placing': 'nearPost', 'Team': 'DFL-CLU-00000B', 'Rotation': 'towardsGoal', 'TargetArea': 'nearPost', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-0027FG', 'FromOpenPlay': 'false', 'PlayAngle': '94.28', 'Player': 'DFL-OBJ-002GBK', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'true', 'SemiField': 'false', 'BallPossessionPhase': '881', 'Distance': 'medium'}",secondHalf,Away
Delete,994.929,,,,2023-05-27 16:50:32.699000+02:00,16.0,34.0,{},secondHalf,Away
ShotAtGoal_ShotWoodWork,1003.771,DFL-CLU-00000B,DFL-OBJ-002GOI,0.0,2023-05-27 16:50:41.541000+02:00,16.0,43.0,"{'CounterAttack': 'false', 'AfterFreeKick': 'false', 'AssistTypeShotAtGoal': 'direct', 'Pressure': '0.63', 'TakerBallControl': 'dribblingLess10m', 'DistanceToGoal': '10.47', 'Team': 'DFL-CLU-00000B', 'TakerSetup': 'otherPassFromOpenPlay', 'ShotCondition': 'notComplicated', 'AmountOfDefenders': '1', 'GoalDistanceGoalkeeper': '2.03', 'ShotOrigin': '3', 'SignificanceEvaluation': 'outstanding', 'AngleToGoal': '25.76', 'InsideBox': 'true', 'BuildUp': 'passOpenPlay', 'AssistShotAtGoal': 'DFL-OBJ-002GBK', 'Player': 'DFL-OBJ-002GOI', 'TypeOfShot': 'rightLeg', 'PlayerSpeed': '28.04', 'SetupOrigin': 'insideRight', 'ChanceEvaluation': 'chance', 'BallPossessionPhase': '899', 'AssistAction': 'otherPassFromOpenPlay', 'xG': '0.2279', 'Location': 'rightPost'}",secondHalf,Away
BallDeflection,1006.327,DFL-CLU-00000B,DFL-OBJ-002GOI,,2023-05-27 16:50:44.097000+02:00,16.0,46.0,"{'Type': 'postRight', 'Player': 'DFL-OBJ-002GOI', 'Team': 'DFL-CLU-00000B'}",secondHalf,Away
Delete,1051.196,,,,2023-05-27 16:51:28.966000+02:00,17.0,31.0,{},secondHalf,Away
Foul,1057.802,DFL-CLU-00000B,DFL-OBJ-002GAR,,2023-05-27 16:51:35.572000+02:00,17.0,37.0,"{'TeamFouler': 'DFL-CLU-00000B', 'FoulType': 'foul', 'Fouler': 'DFL-OBJ-002GAR', 'Fouled': 'DFL-OBJ-0028NB', 'TeamFouled': 'DFL-CLU-00000S'}",secondHalf,Away
Caution,1064.51,DFL-CLU-00000B,DFL-OBJ-002GAR,,2023-05-27 16:51:42.280000+02:00,17.0,44.0,"{'OtherReason': 'foul', 'Player': 'DFL-OBJ-002GAR', 'CardColor': 'yellow', 'Team': 'DFL-CLU-00000B', 'Reason': 'foul', 'CardRating': 'yellow'}",secondHalf,Away
Delete,1097.215,,,,2023-05-27 16:52:14.985000+02:00,18.0,17.0,{},secondHalf,Away
ThrowIn_Play_Pass,1130.471,DFL-CLU-00000B,DFL-OBJ-002GBK,,2023-05-27 16:52:48.241000+02:00,18.0,50.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:52:40.938+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-J01B8R', 'FromOpenPlay': 'false', 'PlayAngle': '150.22', 'Player': 'DFL-OBJ-002GBK', 'FlatCross': 'false', 'Evaluation': 'successfullyCompleted', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '924', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
Delete,1133.31,,,,2023-05-27 16:52:51.080000+02:00,18.0,53.0,{},secondHalf,Away
ThrowIn_Play_Pass,1143.902,DFL-CLU-00000B,DFL-OBJ-J01B8R,,2023-05-27 16:53:01.672000+02:00,19.0,3.0,"{'Side': 'left', 'DecisionTimestamp': '2023-05-27T16:52:52.416+02:00', 'Team': 'DFL-CLU-00000B', 'PlayOrigin': 'oppositionHalf', 'Height': 'high', 'Recipient': 'DFL-OBJ-000172', 'FromOpenPlay': 'false', 'PlayAngle': '92.69', 'Player': 'DFL-OBJ-J01B8R', 'FlatCross': 'false', 'Evaluation': 'unsuccessful', 'PenaltyBox': 'false', 'SemiField': 'false', 'BallPossessionPhase': '927', 'Distance': 'short', 'FreeKickLayup': 'false'}",secondHalf,Away
Delete,1148.97,,,,2023-05-27 16:53:06.740000+02:00,19.0,8.0,{},secondHalf,Away
